earlyAD,lateAD
ALG10,AC011498.2
OR7A17,FCGR2A
NSL1,AC008870.3
AC023503.1,SCN2A
DNAJC28,SV2C
AC012101.2,AC140118.2
FANCA,AC093599.1
AL021368.5,AC093484.3
GOLGA8S,GP9
AC020980.1,XAGE5
GAGE10,AC106799.1
PLP1,GOLGA8F
APC,AL162591.2
LINC00491,LINC01475
AC114401.1,AL161640.2
AC011294.1,AC128709.1
LSM12,OR51G2
HIGD1A,AC091027.1
PBX1,ANK3-DT
AC091078.1,TREX1
TCF25,AC083864.3
NLRP9,AC114321.1
AC012236.1,CARD14
NPIPB9,SEMA4A
PCDHGA6,AC104113.1
AC022730.4,FAM107B
THRIL,SYTL3
LINC02414,AL354718.2
AC055874.1,NPIPB4
ST3GAL1,AC103808.3
SCRT2,PLCD3
GOSR2,AC112484.5
ZNF81,AC004083.1
AL121936.1,AP000793.1
AC124017.1,AP000471.1
ARFIP2,KLRK1
AC131011.1,AC007656.1
DPP6,AC103691.2
PRSS35,KRT4
PHIP,AC103760.1
MYL1,AC002059.1
LINC02066,CWC27
LINC02739,AC008060.5
EIF2B2,AL132711.1
HAUS6,AC080023.1
GNA13,LINC00092
MAFB,AC015909.3
CAP1,PRSS37
AC084855.1,LINC02360
BCL2L10,NOTO
ZGPAT,AL355997.1
AVPI1,AC090358.1
AC090241.3,AC009652.1
TAS2R60,MLANA
AC117505.1,C1orf109
PYGO2,TAS2R14
FAM66B,LINC02509
AC005180.1,AC027688.2
AC093382.1,LRRN4CL
HSPA12A,AL365205.3
ATOH8,AP001065.4
AC115837.2,AC093154.1
AL121827.2,PCDHA3
ZNF571,AC021192.1
AC004817.3,AC003001.1
SHISAL2B,BX284668.6
WEE1,AC092596.1
FLVCR2,AC171558.1
ABALON,AC063960.1
AC010538.1,DDX52
CETP,AC091180.3
Z98884.1,AP000290.1
AL158163.2,AC091180.4
AC021054.1,DNAAF2
AF111167.1,HTR3E-AS1
AL731567.1,IRAK3
AL513534.2,LINC01910
AC119674.1,INO80D
RBM17,CLIC1
ACTR3,AC121342.1
RNF157,AC103808.6
AP3S1,AL162311.1
CISD2,AC090220.1
LEMD1-AS1,PSMD6
UBXN2B,AC027329.1
BX323046.2,FAM166B
AC004852.2,CNKSR3
LINC02316,NPIPB12
NBEAL1,OR7C1
IGSF3,AC116914.1
GJA1,PCDHGC4
LINC01412,AC090061.1
CRTC3,AC140481.2
PAIP2,TAX1BP3
TCHH,STEAP1
LYN,AP001046.1
ZDHHC8,HIST1H4F
NIBAN2,CSNK1G2
FKBP14,FP326651.1
AL136131.3,AL136225.1
ZNF431,AC138024.1
ZNF544,OR6Y1
RIC3-DT,AL022726.1
AC016825.1,IRAK1BP1
CUL1,AC138207.9
NAA35,MANCR
NEK4,LINC01210
AC113391.2,AC093503.2
OTUD6B-AS1,MC3R
AC092608.1,SLC35E1
ARL1,CDKN2B
COG3,SAFB
RBM42,LINC02544
LINC01134,KRTAP1-1
PPFIA3,AC007349.3
YPEL3,AC113331.1
EIF3F,AC099654.1
AC011815.2,AL590729.1
EMILIN2,GPR148
SLC10A7,AC011479.3
ACVR2B,LINC01687
AC025164.1,AC079851.1
CCDC197,MGA
PLCG1-AS1,BAG1
TAF9B,WAKMAR2
IMP3,HGS
AC005518.1,Z93403.1
AIM2,PLCE1-AS1
SPCS3,CLECL1
LINC01039,AC022150.4
LAPTM5,ACTRT1
AC010226.1,SALRNA2
ELP4,SENCR
AC068616.2,LINC01488
CLEC7A,PON2
GPR160,NOP9
RPL37,LINC02469
LINC02800,AC092807.1
AL137785.1,AC016868.1
AP005328.1,UGT2B11
AC018716.2,LINC02260
MTMR10,AC108449.3
KIF4B,AC004542.1
AC092718.4,PLSCR2
FGFR1,AP001360.3
MCRS1,TRAPPC2
GRM7-AS3,OR10K2
SFT2D2,AC122108.2
GAN,AC138420.1
ENOPH1,UROD
JCHAIN,IRX3
CD55,RXRG
AL132711.1,TYROBP
DAPK3,AC240565.1
EFNA1,LINC01095
AL589645.1,AP000997.3
AL355810.1,MIR202HG
ARHGAP36,AC124057.1
ZNF703,CXorf66
DSCR9,AC134312.6
CSNK1G2,AL355297.2
AL139240.1,AP006287.3
BCL2L15,AC105105.1
HEPACAM2,AC005697.3
KBTBD11-OT1,AC136475.7
AC005740.3,AP000477.2
LINC02814,LINC02793
DSC2,AP000942.2
AL158071.1,AC021491.3
AC073834.1,CAMP
TCEAL8,AC008753.2
OLA1,AC134684.11
AC007878.1,AL731557.1
AP000777.2,OR4Q3
C15orf61,AC106774.4
SMAD6,Z97198.1
PROSER2,AC133919.2
AC012507.3,AC005609.2
CKAP2,LINC02682
OXNAD1,SIGLEC7
AC009093.2,S100A14
TRIM61,OTP
NXPE2,ZCCHC23
LINC01320,AC129507.1
AP001992.2,AC121247.1
AC010280.2,LINC01839
AC008649.1,REV1
AL139106.1,PANK1
AL355347.1,LZTS2
AC012307.1,AC005008.2
LINC01828,AL353689.2
AL110505.1,AC013391.1
KCNH8,AC083862.2
AL353593.3,AC002398.2
MFAP5,AC006372.3
GPR75,AC090617.1
FHL2,GJA4
AL162586.2,AC011131.1
AC025263.1,SLIT2-IT1
AF131215.5,AIM2
MAN1A1,AC002407.1
ZNF114,PGR
C3orf14,TRAV39
PAICS,AC092620.1
AL451085.1,AC073964.1
PDLIM2,AL139349.1
CASK,LINC02819
NXF1,AC087591.1
USP32,AL133444.1
PCP4L1,AL049651.1
SEPHS1,OR6B1
AL162274.2,MAN1A2
AL137139.2,AP003071.1
CLTRN,PHF21A
AC091729.2,SFRP5
OR9A4,COPS3
Z73495.1,AC012464.3
CADM3-AS1,AP001893.1
UGT8,COL14A1
COL2A1,CLOCK
AC079779.3,AC092819.1
KIAA1324,AL354919.1
GIGYF2,PLCB2
AC004941.1,PCDHB8
CYBA,DIAPH3
CALM2,AC009054.2
OXT,AGMAT
AL451166.1,FCRLA
RMDN2,AC034154.1
TEX48,KLRG2
LINC00701,TNFRSF1B
POGLUT3,AC020658.5
AL023553.1,TFAP2A
POU5F2,AL133304.1
ASGR1,AC011509.1
CTNNA2,PRSS1
IL1R2,AL110503.1
S100A9,AC025430.1
LINC01184,AL161640.3
SSB,NFE2
AC090241.2,AL020997.4
AC090246.1,AC009127.1
TPRKB,AC008115.1
AL358074.1,ZNF787
CDC6,TRAV8-1
SMARCAD1,AL513314.1
CACFD1,AC003092.2
CLTA,RETN
AC113414.1,AC104417.2
SLC37A1,LRRC71
AC113410.5,ESRP1
AC120036.4,PRIM1
SMG5,AC132938.6
AP001790.1,AP003173.1
SENP3,SLC10A4
LINC01004,AC107905.1
CUBN,AC099552.5
MS4A4E,BST2
LEP,AC027458.1
N4BP1,OR2L13
PPP1R13L,AL122017.1
CENPL,NCR2
DAGLA,AC084756.1
CD9,FAS
NIP7,LINC02816
MTA2,AC092316.1
GRHL1,JADE3
AC137695.3,CRISP3
POM121C,RIMBP3
AC093766.1,AL139287.1
SMUG1,OPALIN
AL050343.2,ATP10B
AC012499.1,AC018607.1
POU5F1,AC073257.1
AP003472.1,ATP13A4-AS1
ZNF577,LBX2
MBD6,LINC01623
WDR44,AL445255.1
ZNF721,HOXA9
CNMD,AL008726.1
RTCA,FAM71A
AC095057.4,GSTM1
CSF1,PLA1A
FAM167B,AC090155.1
TRIB3,KIF27
NACA,RSPO2
MARF1,AP005121.2
AP000350.6,AC104002.2
USH1C,AC020916.1
SHC3,LINC02443
PTH2,AC090371.1
CD96,AL590369.1
AL445430.2,AL627309.5
IQCF1,AL158071.1
AC126696.1,CACNA1A
AP002381.2,LINC02111
SAP18,AC010329.1
BARX2,CENPVL3
SERPINA7,RC3H1-IT1
AP000695.2,RBM26
LIN28B,PLPP4
HK1,RORB-AS1
CXXC4-AS1,AC008434.1
AL358216.1,AC103808.1
RNF150,LINC00544
AL023284.4,FGFBP2
CD83,AP002383.2
TP53INP2,AC008281.1
AC144521.1,TNFSF13B
GPR179,AL023584.1
AL035252.5,AC023813.1
MED4,AC105094.1
NT5C2,AC011840.3
MYBPC2,OR8B4
MARCKSL1,AL596442.3
ARPC5,AC073094.1
ZBTB8A,WSPAR
METTL21A,AC138305.2
PTGDR2,AC027343.2
VPS35,IGLJCOR18
CLEC18B,AL445471.2
AC025822.2,AC243571.1
LINC02485,LINC02727
AL138824.1,AC074389.2
SPATA6L,AC100807.2
LINC00951,TRDV3
DUSP26,LINC02106
SERP1,TRAV35
ASAP2,KRT7-AS
WNT3A,HOXC12
CA5A,PGK2
TRAF7,LINC02329
BMP1,IGLV5-48
FAM237B,TRAJ18
BEST1,AC010745.1
AC004870.4,PRAMEF27
MGRN1,PRAMEF11
C2CD4A,ORM2
BEX5,AC104695.1
AC015961.1,TRAV12-2
PSMA1,VCX2
AC104472.4,AC115619.1
SBF2,AC089998.2
SUN1,AL022314.1
AC022868.2,AL441989.1
AC011472.2,OR7G3
JDP2,GPR50
CD2BP2,AL442224.1
ZSCAN16,LINC01094
AC008507.4,OR4E2
PLEK2,AP1AR
LINC02071,AC006357.1
DOK3,AC110769.1
RPL19,AC215522.3
AC008591.1,TEX13D
AP005329.3,SMIM22
FGR,HSFX4
COG2,AC004771.1
TFCP2L1,TOR4A
AL050403.2,AL512283.1
MACC1-AS1,LINC01432
SENP1,NKX6-1
FGF14-IT1,AC090164.3
AC183088.3,LINC02534
AC079070.1,AC005920.3
NOP10,SKP1
AC090229.1,GAD1
ACSS2,POU4F2
AC044798.3,CAVIN1
AC135166.1,SLC9A9-AS1
STOM,AC068733.1
SLC2A12,AL359091.5
ARL4D,NOTCH1
AC140125.1,AC022596.1
NKX3-1,FREM2-AS1
GNA15,AL353803.4
FAT4,AC007599.2
AC091544.2,AL360007.1
AF274853.1,AL008721.1
ALB,AC006273.1
ANKRD28,FAM122A
USP16,AC080078.2
XPOT,AL591848.3
CALM3,LINC02758
FBXO5,CCL21
PSMA7,FAM89A
ABL2,NUAK2
AP000842.1,AC027279.2
HSDL1,GOLPH3
GRIN3B,DDAH2
GPR161,AC104958.2
PRSS8,AL590764.1
ZNF8,HSFX2
OR7D2,BAMBI
AC007684.2,APOOL
P3H4,ASB12
IL1RAP,AC074183.1
PRKACA,U47924.3
AC104984.1,AC078993.1
SLC12A8,PABPC4L
SARAF,AC007218.1
AC005908.3,NPY
AC090970.2,REV3L
FAM71A,GNG5
BECN1,CNEP1R1
PKIA-AS1,LINC01391
AC025171.1,AC092067.1
AL451069.2,AC243972.1
MRPL44,OR2C1
AP5Z1,CERS6-AS1
AC008440.1,AC027281.1
KCNQ5-IT1,AC011257.1
CALCA,ICAM1
AC244035.4,LINC01028
AC010336.3,OR4C3
AC092723.5,AL021578.1
SEZ6L,AC011388.1
LINC02012,AC020658.3
PNPLA6,AL445123.1
PIGM,TFAP2C
AC079385.1,IRF7
AL137186.2,PLSCR5
FLRT3,OR8B12
POLR2L,FASLG
HOMEZ,AL121981.1
AC073091.4,OR10J1
AP005242.5,AL031259.1
MT1X,AC091917.3
LINC02245,ILF2
GATAD2A,AC116348.2
RTF1,AC009087.1
TNF,AC084082.1
CTDNEP1,AC016629.2
AC010325.1,LINC02723
ZNF85,AC103810.2
AC064836.2,ITPRIPL2
C15orf48,IGHV1OR15-6
LSMEM2,AL928921.1
MIR670HG,EN1
FAM76B,AC010319.5
AP001542.3,TTTY4C
NELFE,LNCNEF
RDH10,HAND1
CCBE1,AC015969.1
C1D,TRBV24-1
AC110285.5,LINC01726
DRGX,AL009050.1
EYA4,AL109923.1
GCKR,SNX21
WNT7A,CASP14
SRRT,LINC01878
DCBLD1,MIR133A1HG
C13orf42,AL136528.1
NR1H2,GSX2
MIR3681HG,AC139887.3
ORAI1,IL9
EIF3I,IL24
AC079921.2,TRIM43
AL359853.2,OR6K3
LRRC34,SLC6A19
RSPH10B,LINC01991
LINC02085,ZFX-AS1
CHROMR,LRRC18
AC022634.2,LINC01647
AL033528.2,AC074366.1
PIK3CG,FAM230H
DEPDC4,AC073174.1
SIAE,SERF2
DNPEP,MFAP2
TWISTNB,AC145207.3
AC004835.1,AC010999.1
CHST14,AC008655.1
PLCE1-AS1,AC026765.4
AC083805.1,AC008808.1
AC000085.1,AC019133.1
LHFPL4,OR11H6
AL080250.1,AC092265.1
PKN1,AC106712.1
AZI2,AL117382.2
PIEZO1,SSX4
IL32,AC016074.1
AP001830.1,AC021785.1
CTXN2,AC245748.3
LINC00581,HIST1H2BO
ZNF341-AS1,OR6C74
AL355836.2,OR6C68
GPD1L,AC023115.1
PDE7A,AC007343.1
CAPN6,AL355537.2
MCF2L2,FP236240.1
SYCE2,IGKV3-11
LINC01066,RNF186
CYP3A43,OR9G1
AC015660.2,AC096734.1
BIN3,PRYP3
APPL2,AL035447.1
ATXN1L,AL158154.2
LINC00309,AC006482.1
AC012640.1,OR5M8
THOC3,AL590381.1
AC068790.6,MRGPRX4
KCTD9,DEFB129
CRYL1,AC084211.1
CCP110,SPRR2D
SLC10A6,SPRR2B
LINC01166,CSH2
SGTA,AL713965.1
LEKR1,AC025183.3
PI16,POTEB
AP000894.3,TRBV25OR9-2
RIMS4,CETN1
LINC01716,AC091133.3
LINC02689,OR4D6
CLPTM1,IGKV1D-42
MAD2L1BP,IGKV1OR-2
AC006449.6,AC026688.2
YTHDF2,TRGJP1
AC010834.2,CD1B
AC009560.4,KRTAP2-2
GUSB,HOXC-AS2
TGIF2,AL603962.1
AL031602.2,AC092132.1
RBPJ,TRAJ56
AC040936.1,AC012378.1
FANCL,AC009121.4
PACERR,TRBV7-1
ZNF548,OR4C46
MYL12B,UGT1A10
AL359551.1,AL159990.1
LINC02737,TRIM64C
BX004987.1,AC012531.1
ARL5C,AC010485.1
AF064858.1,OR5K3
PNMA8A,KRT37
AC007620.2,KRTAP12-4
MPPED2,TRBJ1-1
SCAF11,AP000855.1
PIPOX,AC021072.1
EMILIN1,AC011510.1
ARHGAP11B,EDDM3A
AC025475.1,AL499627.1
MIEN1,SCYGR1
AC132825.3,OR10S1
DESI2,IGKV2-30
OCIAD1-AS1,LCE2D
LINC02730,AL390254.1
IGDCC4,AC116348.1
ESYT2,AC092611.1
Z95114.2,AP000345.2
ADGRF5,RPS29
SMIM15-AS1,AC092384.2
AC108066.2,LINC02518
AC072022.2,MAGEA10
SLC11A1,FXYD3
RXRA,IPO8
LINC02076,CNKSR1
FAM13A-AS1,LINC00491
AC009955.4,RUSC2
NAMA,MMP14
EIF1,CHN2
LINC02832,AP001595.1
GOLGA8R,AL445238.2
SETD1A,AC098587.1
HEPN1,RAB14
ARL6IP5,AC026316.5
MRPL47,RGPD4
AP002383.2,GSX1
AL049557.1,KLHL2
CRYBA4,AC025521.1
CDC42SE2,SCGB3A2
AC067751.1,LINC01269
TSPYL5,AC026746.1
METTL15,TBC1D3B
AP001267.1,GMCL2
LINC01160,AC116025.1
AC090527.1,DES
AL592295.5,AC090607.5
POLB,AC009093.1
AC091073.1,ARX
GABPA,AL034380.1
OPRM1,RIMBP3C
LINC02044,L1TD1
STRA8,CLEC18A
FCGR2A,AC099563.2
SLC6A9,LINC00500
AC004870.3,HOXC9
AC109322.2,LINC02162
AC061992.2,RPS4Y2
ADAMTS15,AC005785.1
AC090517.5,LINC00160
DCAF1,ANKRD23
SLC7A1,LINC01485
BUD23,AC006238.2
CAVIN1,AC007159.1
AC116049.2,AC117394.2
KCNN1,HEY1
CITED1,DISC1-IT1
HBS1L,AC012379.2
AL162390.1,AC090099.2
ITPRIPL2,AL513122.2
OLFM4,AC008750.1
AC060765.2,AC016405.2
MAPK6-DT,AC011195.2
UTS2R,AC105105.4
PDE1B,AC026782.1
SIKE1,AC138907.7
AC104623.1,AC094108.1
AC137894.3,HOXA-AS3
TMSB15A,AC021087.4
AP001628.1,LINC01897
ARHGDIB,LINC00974
AC060814.5,AL121612.1
LINC01163,TRAJ54
AL035420.1,VCAM1
AC022506.2,Z82180.1
MAGEL2,FOXL2
ALOX12-AS1,LINC00477
RXFP1,AC025287.3
AEN,BACE2-IT1
AC026704.1,AC100786.2
AL355922.4,OAS2
AC004982.1,RAB7B
RBBP4,AC002044.1
LINC01949,AL354824.2
AC004947.3,MAGEA4
AC012368.1,AC007878.1
TMPRSS13,AC022150.2
LINC00051,DNAL1
AC093677.3,AC009869.1
APOOL,LINC01940
AL359644.1,LINC01506
NUDT15,AC024270.4
BBS9,OR4E1
AL358232.2,LLCFC1
ARFGAP3,AC020558.2
SIMC1,ACP7
AC090907.3,AP003472.2
FASTKD5,AL591069.1
LINC01165,AL691403.2
AC108472.1,LARP7
MLC1,AL583810.3
AC026992.2,ADAMTS7
AL034351.3,YES1
XRCC6,AL512356.5
AC005888.1,AC007552.2
CASP3,HSFX1
PCDHGA9,AC025265.2
SLIRP,LINC01867
BMP2,AL139351.1
PLCG1,AL133553.2
TMEM45A,AC023300.1
FAM168A,LINC02079
COL19A1,GINM1
STK40,HOTTIP
AL157778.1,PRICKLE2
USP11,TPPP2
DPP9,AC022784.6
AC010335.1,ZNF695
FAM242C,AL353660.1
AC012533.1,BX004987.1
HIST1H4A,AC104564.3
AP006545.3,AC010271.1
SLMAP,AL035078.2
CDK5,AP000943.1
RGS1,AL157831.2
SHANK2-AS1,AC093072.1
LENG1,AC107918.6
AL513323.1,CRNDE
MTTP,LINC02837
AC127002.2,RANBP2
AC024270.5,AL356157.3
SIK1B,GJA8
LINC02745,CDX2
ING1,AL596442.4
AC103409.1,AC092115.2
ZXDA,ARMC5
CLCN6,AL157871.2
AC026803.2,AC007182.1
EML1,SLURP1
LINC02652,LINC01705
FP325330.2,AL133371.1
LINC01149,RHOXF2B
AL161910.1,FP236315.3
SLC5A11,CASP10
LINC02417,PBK
PRMT6,NAGS
TRIM35,CALCA
AP001437.2,LINC02357
COPS8,IRX4
AC090099.1,AL353633.1
FARP1-AS1,ACTL10
ZNF207,AC022558.3
TCERG1L,SPINT1-AS1
KBTBD3,LINC02362
AC009053.3,AC006063.1
SIRT7,A3GALT2
SEC14L1,TCF23
AL132657.1,EGFLAM-AS4
PCGF2,PAUPAR
BX470209.1,AC243965.1
RBM12,LINC01303
MAFG,AC234582.2
CCDC177,AC024559.1
ICAM1,AC064799.2
AC010307.2,HOXB5
AC079148.1,GNA15
CDH15,CENPF
AL022328.2,OR2Z1
DRAXIN,AC112491.1
NYNRIN,TNNI2
HIF1A-AS1,LIVAR
SRGN,C2CD4B
AC123784.1,AC013799.1
AC105150.1,AC090607.4
FAM229A,LNCPRESS2
INKA2-AS1,HIST1H2AM
SLC2A2,AC073429.1
PSMA4,CXCL9
AP001775.2,PPIAL4A
SET,PABPC1L2B-AS1
AC073073.2,AC091979.2
PRKCZ,AC005520.3
AC092835.1,AC017028.2
FGF23,LINC02244
AC010609.1,SYDE1
DGKA,C7
FKBP10,TRIM2
AL645504.1,HMGA1
MRPL40,AL513314.2
AC027514.1,ADAMTS1
WDR61,AC104109.2
LINC02244,LINC02429
MLST8,AP1G1
IRAK4,TAF7
SMIM28,TMPRSS12
AL390037.1,PARP3
HLA-DQA2,GRK1
SOCS7,AL109741.1
FXYD2,AC004448.5
AL354950.3,AC090503.1
AL450332.1,AF067845.1
OR1L3,KRTAP10-5
RNF41,LINC02120
KCTD12,AL132708.1
GRXCR1,AC011453.1
VSIG10L2,AC090948.4
PMP2,AL356952.1
ZNF518B,LINC01928
LGALS3,AC016542.1
MAGEA8-AS1,AC096659.1
BCAT2,AC025756.1
NUDT10,AC035139.2
HEBP1,NNT
DRAM2,KNG1
CLBA1,IGLV7-46
GTPBP8,AL354712.1
AC087386.1,CRCT1
AP001318.2,AP002336.3
PPM1N,AQP2
AL845311.1,OR8G1
TSKS,AC080078.1
PCDHB11,GPM6A
SPTSSB,GPIHBP1
AL109933.1,TPP2
HIST3H2A,STEAP2
TMPPE,KC877982.1
RNF43,AP000221.1
CAPZB,LINC01111
RASL11B,MARCO
IGSF6,IL17C
PRDX3,AC022506.2
SLC6A3,MMP12
AC006144.2,CACTIN-AS1
PPIL4,AP000289.1
ARHGAP39,AL157937.1
IL13,GH1
MIER2,C1QC
AC019185.2,RASA3-IT1
DDX17,AP001172.1
AIRE,IKZF3
TCF20,AC007938.1
AC010735.2,LINC00474
S100A11,SULT1A4
AP000302.1,ALPP
AL512622.1,AC005549.1
LINC00562,TRGV1
AL353759.1,POLR2B
SERPINC1,AC092902.2
CYFIP2,SMCO4
PCDHGA2,AL031666.1
VCPKMT,AC007750.1
NECAP2,AC022150.3
AC125807.2,XCL2
AL645937.2,AC139426.2
AC100827.4,RCC2-AS1
AC092171.3,AC026765.2
FIP1L1,DIPK1C
HGS,AC092142.2
NCR3,AC103858.2
NUDT9,FAM83G
CCDC13-AS1,KLHL40
AP001092.1,Z83818.2
YJU2,HP
CDON,ANTXRL
AC060234.1,AC115522.1
AL139423.2,AC018637.1
DDIT3,AL049840.5
LINC00454,AL359182.1
MRPL9,AL049840.3
KLRF2,KRBOX1-AS1
USP36,AC004674.1
TTN,TSSK1B
LINC01287,TFAP2A-AS1
LINC02605,AL136038.2
EXTL3-AS1,LINC01326
HIST1H3B,AC008687.4
AC015917.2,MACC1-AS1
AC114930.1,LINC-ROR
TNNC2,MSMP
PREP,AC063943.1
SERPINA6,AC078922.1
AC130324.3,AC005912.2
DBH,ZNF879
AC011676.3,AC001226.1
CTPS2,AL161663.2
AC096736.3,PSMB11
SNRPB,KIR2DL4
CABLES1,AC087318.1
PTOV1-AS1,LINC00659
UHRF1,LINC02195
C12orf74,AL161669.1
AC084876.1,AC068295.1
MICA,AC024581.1
PDF,MOCS3
RIT1,EPYC
ESCO2,AC012358.1
AC132938.2,AC022509.1
AL358075.2,ZNF415
TULP2,AC093281.1
TSC22D4,AC100775.1
LINC01870,AL391069.1
C11orf24,OR2J1
GXYLT2,AC079598.1
PECR,AC063979.2
BTN3A1,CCL18
LINC02667,ZBTB7C
LINC01413,AC009283.1
ANKRD34A,RBM47
AL359502.1,NCKAP5-IT1
CRYBG3,AC013549.4
HYI-AS1,GZMH
CD34,ELOA2
ITCH,ITPRIP
AL512358.2,PANCR
LINC01289,AC005695.3
RAB3GAP2,AC141586.2
THEMIS,OR6N1
DNAH17,AC106895.1
LCN8,LINC00395
BORCS6,AC022441.2
AC076966.2,OR6Q1
SLC25A26,AC007952.7
AC009965.1,AL606970.1
SIRT2,AC078852.2
SDE2,LINC01651
LINC01091,LINC02239
CCDC124,AL391119.1
AC006206.2,IZUMO1R
AC123905.1,TTTY1B
ST6GALNAC3,AC007731.2
PREX1,AC009336.1
FBXO6,TRAJ19
BTD,OR6C65
C2CD2,SPATA31A5
IFNA2,VENTXP1
TMEM201,AC135068.1
C4orf19,SPACA4
AC079362.1,PRAMEF10
NPIPB7,AC008555.1
AC245052.4,PAGE5
CHIT1,HOXA11-AS
AC013448.2,AP006219.1
AC114550.1,OR5H1
LINC02147,AL079303.1
AC009948.2,PRLHR
LINC01615,OR10G7
MARC2,NPVF
SOX8,AL133371.3
PHAX,APELA
OPN5,AC078909.2
SCGB2B2,LINC02403
FAM83A-AS1,FAM170B-AS1
TP73,HOXD-AS2
LINC02457,SERPINC1
AC074344.2,AL807752.5
GPC6,C19orf81
STK19,LINC01758
SCAF4,AL357793.1
RBM41,GGT1-1
KANK4,HCG22
AC006581.2,PPP4R3B
AL035691.1,AC084781.1
AC141586.3,OR1L3
RBM7,AC124861.1
C16orf89,CD34
AL022332.1,CLEC4G
AC099517.1,DYNAP
FGF10-AS1,AL365214.4
AL590652.1,LCN10
GCLM,AC027807.2
POLR1D,AC005586.2
ZRANB2-AS1,CCDC124
AC010624.5,AL160291.1
KF456478.1,AC090651.1
CKAP5,COL2A1
AC095050.1,AC093722.1
USP4,AC117462.1
PANO1,AC007731.5
LMX1A,AL122018.2
C5orf67,AC009237.15
LINC00907,KCNMA1-AS2
PRR15,NKRF
AC092902.4,AC022400.1
BUB3,SOWAHD
KCTD11,AC107886.1
LINC02029,LINC00482
HCG11,SIGLEC11
OR1A1,OSR2
PDE6G,LINC00683
AC104823.1,LINC00583
SPATA9,GHRHR
AL031663.2,ALG9-IT1
FAM110C,WFDC6
AC009974.2,SSPN
OGFOD1,AC098820.3
RSKR,AC005954.1
TRPS1,MAP2K1
LINC01868,PEAR1
PSMB8,DEFB118
TADA3,AP000547.2
NXF5,AL157387.1
PPP1R42,Z84484.1
TMEM8A,PSKH2
SAV1,LINC01497
SPACA6,AL122035.2
LINC02586,HELZ2
Z84484.1,AC011495.2
FBXL3,AC135388.1
RTL8C,CLEC1B
LINC02428,SLFN13
SLC4A11,AL603839.1
HIST1H4J,KLK12
AC005899.3,AC011815.1
CNOT7,HOMER3-AS1
AC007271.1,CU633906.2
SENP7,AC215522.2
LINC02611,AC022433.1
AC009127.1,PPEF2
MIF-AS1,LINC02168
AC026254.2,CTAGE15
FBXO47,LINC00112
PAQR5,AP001180.1
UBE2B,CSAG1
ZCCHC3,AC008391.1
AC093838.1,HOXB13
AP001527.1,LENEP
HMGB2,AP001476.1
AC068790.3,AC004865.2
AL731559.1,AC012533.1
TLK1,PTPN4
MROH8,LINC02564
NDUFA12,AC037433.1
ENKD1,H2AFB3
NUB1,OPN1MW3
MAPK8IP3,AF001548.1
AC009107.1,ADAM30
AL121990.1,LINC02704
LINC00229,LINC00400
AL731563.3,KRTAP16-1
AC104564.3,AC017067.1
BCAN,AC008734.1
OTP,AL355836.3
ANXA9,HOXA6
GOLGA7,LAMA2
VWC2,AP000428.2
FAM181B,EHHADH-AS1
AL592463.1,CD177
AC073288.1,AC026741.1
SGO1,GPATCH11
PTPRD-AS1,LINC02834
AC018685.2,AL596442.2
HLA-E,PKD1L3
AC009812.4,FAM83B
AC103758.1,AL670729.2
CATSPER1,C2CD4C
AC141930.1,GIMAP4
AC005332.5,IL10
SMIM15,CXorf21
AL359511.3,OR10H3
LINC01714,CERNA3
PPP1R26,AL354714.1
LINC00167,AL356421.2
CES5A,KRT34
TMSB15B-1,AL160286.2
THORLNC,AC244102.3
HIST2H4B,AL133268.2
AC091114.1,AC009974.1
AC080078.2,AC018706.1
AL132633.1,SDR42E1
AC079414.3,OR6N2
AC078864.1,CU633904.1
CILP,AL032821.1
MMGT1,TRAV13-1
LINC00211,AC092198.1
LINC01397,AC112503.2
CLCC1,PCK1
CCDC37-DT,AC009093.5
TEX35,AC253572.2
LRCH1,AC087468.2
LINC02282,AL133319.1
ITIH2,GPR142
IFT140,AL442663.3
OOEP,FP325330.3
BTG4,HOTAIR
MYH14,TAF11L12
ALPP,AC112204.2
AL662889.1,SPANXA1
FAM230I,AC007688.3
SORBS2,HLA-DQB1-AS1
LINC01832,AC011352.1
AC121493.1,TFF3
RBM33,MAGEC2
C21orf62-AS1,AKAP4
LINC00672,AC091027.3
PRKCA,AC011005.1
PQBP1,POTEF
B4GALT2,AC105206.1
FAM240C,ZFP1
LINC01076,FCGR1A
LCN15,TRIM63
DNAJC5G,AC133530.1
DYNLL1,AC008567.3
ROBO4,AC015909.2
OXGR1,AC022182.2
AL355073.1,AC106799.3
LINC02503,LINC00484
SAFB,AC068792.1
AC020718.1,SMCP
LRRN1,OR13C9
AC105137.2,MUC1
AP001626.1,ZAR1L
IL4,AC093330.3
TM4SF20,AC126768.2
AC127520.1,LHX5-AS1
ZC3H12B,AL133313.1
CARD14,AL121872.1
NDUFB6,C18orf65
NPIPB8,IFNA21
ZNHIT6,AL589684.1
CDK1,NOTCH2NLB
NDFIP2-AS1,AC087399.1
AC104532.2,AL133343.1
AF212831.1,IFNA17
HEY2,AL645941.1
LINC00589,AC092125.1
AL442067.2,FOXD3-AS1
AC012462.1,AL590666.5
AC092068.3,AC127496.6
FARS2,CXorf65
MGAT2,C3
RBP7,AL590822.1
AJUBA,AC027575.2
AC008906.1,AC090953.2
AL365184.1,AP002478.2
CFL2,CPA3
