bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
AGPAT5,ARPP21-AS1,AP002761.1,AC009554.2
EEF1B2,AC105999.1,LCN2,SMIM29
AC097537.1,PCARE,AC097467.1,AP001136.1
ERCC8,CD109,AC012506.1,AL360182.2
EXT2,AL355314.2,AC091027.3,LIMD2
UBE2E2,CYP2C18,LINC01906,AC016596.1
PTPN23,AP000331.1,LINC02727,AC009063.3
AL009178.3,PIK3CB,AL357835.1,IL33
FSTL5,AC245884.1,AC034238.2,AP005432.2
CASC4,AP001781.1,AC007325.1,AL138708.1
LRRC37B,ZNRF3-IT1,AC044893.2,LUNAR1
AC231981.1,PCDHGB3,AL109924.2,AC069547.2
CEP350,AC092295.2,TRAV6,ABCC11
GOLGA7,FP325330.1,AC211486.7,C8orf82
INTS3,SRGAP3-AS3,AL096677.2,PAQR4
FKBP1B,SLFN12L,TTTY22,PCED1B
HMGA2-AS1,NMNAT2,BX072566.1,SMPDL3B
KBTBD3,NPAS3,LRRC3-DT,TAGAP
AL138767.3,AL356414.1,PICSAR,ZNF114-AS1
TOPBP1,AC092825.1,AC007529.1,AC004231.1
TTPA,OR2V2,AC092807.1,AL161421.1
SPPL2A,GMPR,AL139420.2,C4orf50
MRPS28,SMIM34B,AL139420.1,LINC01581
PPP6R1,AC013652.2,MAGEB16,AL049646.1
SCAF4,AC022733.2,AC079612.2,AC024560.1
MT1H,PANX3,AC023787.1,NDUFB3
LINC02616,SYNJ2-IT1,AC108063.2,AL133485.3
DEFB131A,AC108134.1,AP002008.3,AC116534.1
AC011346.1,AC008635.1,Z97652.1,CIRBP-AS1
DNASE1,P4HA3-AS1,FOXA2,C11orf53
PSMA3,AC138965.1,AC018511.1,CATSPER1
SNAPC3,SLC46A2,GCSAM,AP000769.6
SNX14,FAM124B,DPYD-AS2,AC090607.5
HERC1,GNG12-AS1,LINC01048,AMPD3
HSD17B1,BNIP5,AC027688.2,OR1A1
ZNF322,PIWIL1,AC037198.2,AC093909.4
NAV1,AC026316.5,AL356215.1,HIST1H2AL
NASP,CFAP74,AL391883.1,GSC
KLC4,AL390957.1,AL139824.1,GPRC5D
MID1,LINC01620,AC009806.1,AC020584.1
HIVEP1,LINC02238,Z85994.1,AL022162.1
LSM1,ANP32D,LINC02368,TIMM10
PLXNA1,CD70,OR51L1,AC007370.1
AC005162.3,AC027128.1,AC013733.1,SIGLECL1
NUDT5,THEMIS,AC090821.2,AC093849.2
COX10,ABCA6,AC023824.5,AC006960.3
HNRNPD,MBNL1-AS1,AL161457.1,AC084116.3
OS9,CAGE1,HIST1H2AH,MAP1LC3A
TMEM117,SWAP70,AC121338.2,AC069287.2
ANKAR,ELOVL6,AC084781.1,PRDX4
FHL5,AL008730.1,TBC1D3G,AP003472.1
AL035427.1,RTKN2,AC113189.1,AC244517.9
BRMS1L,S100P,AC090621.1,AC087175.1
EPS15L1,LINC01949,AC008453.1,AC005821.1
YJEFN3,PLSCR2,PSAPL1,FKBP9
SP3,AL513314.1,LINC01365,AC112503.2
CTRB1,AC008277.1,AC120498.10,AL138767.3
EIF4E,CNMD,HSFX3,AL023581.2
HIGD2A,NOX3,AC023491.2,AC025164.1
NKRF,ZNF257,AC097518.1,U95743.1
GRK3,AC093865.1,LINC02856,C15orf56
SS18,SEPTIN2,PSMB11,AC253572.1
INTS4,AC092910.3,HOXA10,UBASH3A
COBL,MOB1B,AC012055.1,C11orf40
COQ9,FHOD3,AC010967.2,AC106892.1
APPL1,AC079768.4,AC104237.3,ALKAL2
DNAJC8,CDSN,CCDC182,TLR2
AC026704.1,BMS1P14,IGKV1OR2-108,AL137100.3
MCF2L,GLYATL2,AL121892.1,AC097468.4
PSMD11,CA7,AC099328.2,AQP9
POLN,TMEM213,AC091564.2,ASCC1
RPS6KB1,FAM230B,OR52L1,AC064836.2
AP1M1,IER2,TRIM36-IT1,AC092125.2
PPP4R3B,NTSR2,AC116025.2,GZMM
TMED9,AC007389.3,ARHGEF7-AS1,PHEX-AS1
MON2,DOC2B,AL121885.1,TNFSF12
NEMF,TPPP3,BNC2-AS1,TRIB3
ELOF1,UBR1,AC061975.6,LINC02023
TGOLN2,AL117327.1,LINC01230,AL359538.4
RTTN,DNAI1,KIR3DL1,LINC00298
AL157400.3,EPB41L4B,AC005609.2,NXT2
KBTBD2,PPIAL4G,AC068544.2,SEC14L3
HEXB,AC139149.1,AC007308.1,BAD
FRRS1L,TMEM45B,OR11L1,LINC01387
TOMM5,PRKD2,AC092580.2,AL133230.1
SQLE,LINC00502,AC138024.1,AC099506.3
ENC1,PLCXD1,CCL1,ANKRD34C
TOPORS,IGDCC3,AC011824.3,TREML4
ATP6V0A2,SPRED1,AC091820.1,AC007285.1
BTBD6,EME2,CCL23,AC011944.1
NR6A1,RIPPLY1,AL109829.1,GPR162
LRFN5,AC106028.4,LRIG1,OIT3
PLAUR,NMU,MIR31HG,AC012513.1
TTN,MEG3,LYSMD3,AC004893.3
WNT5B,ZNF532,MAP3K21,LCN15
C3orf33,ACE,LINC01722,AP000944.1
C1GALT1C1,LINC01509,IKZF3,FP325330.1
FMO3,AC010980.1,SLC28A3,AC008507.2
HPS6,UHRF1BP1L,LEXM,AL137026.1
SELENOT,PGLYRP2,CD2AP,GPER1
AL442003.1,AL161640.3,VANGL1,CCKBR
RFC4,LINC02346,SLC39A11,TAF1A-AS1
NBAS,TRIM36,SCN1B,RPP40
TMEM184C,AL117379.1,CRYGN,POU2F3
TBK1,LINC00276,AL935212.1,ETDB
LAMTOR4,TOX3,SDC2,TRIM49C
GALC,IQCH,ZNF850,AL157709.1
CHCHD1,SMIM10L2B,RNF122,AL713851.2
SACM1L,MAN2A1,AC025566.1,AC073429.1
PHLDA3,AC008992.1,AL357075.3,ZCCHC13
AC053527.2,ZNF679,LINC02089,AC131956.3
CDC26,LRCH1,AC000124.1,HIST1H4F
PRPF6,LINC01690,AL355592.1,IL31
UPF2,AC124861.1,Z94277.1,LINC02314
ARF5,AC108727.1,CHST13,AL049833.1
TRMT10C,AC008280.3,FBXO41,AC027688.2
KIF5A,AC109925.2,CNBP,C11orf86
AC027288.3,TTC4,RHOXF2,AC015818.8
FKBP1A,OR11A1,AC010976.2,AC106876.1
GAL3ST1,AC087490.1,NHLRC4,UGT2B11
AC083805.3,C7orf57,KCNK15-AS1,AL161669.1
AC079200.1,PLAAT2,NUP35,ZPBP2
AC107886.1,AL390964.1,AC024145.1,AC007879.1
GSTT4,AC113347.4,AL133304.3,AC010745.4
WNT5A-AS1,AC007326.5,SLC16A3,AC012317.1
MACROD2-IT1,GIMAP2,GUF1,AL121988.1
GGT6,SLC43A2,AP000266.1,GUCA2A
AC016831.7,AOC1,AL162430.2,AC027343.3
EEA1,AL121956.1,TMEM177,AC012065.1
PAFAH1B3,AC018653.4,AJ006995.1,AC011824.3
BRD2,LTF,AC090371.2,HIST1H1B
AC016044.1,LDLRAP1,WIPF1,OR2B2
SORCS3,CEMIP2,LINC01820,PARAL1
WBP1,AC097658.2,SPINK1,AC136188.1
PITHD1,AL356022.1,SFTPA1,VGLL2
FASTKD1,LINC02022,STRIT1,AC008063.2
EFEMP1,AC020900.1,ZMYND10-AS1,DPYD-AS2
AC007001.1,AC026336.2,AC092168.3,AL139254.1
LINC02615,AL121782.1,BX005040.1,HOXB-AS4
CADM4,AC116366.2,AC125421.1,AC003070.1
MACROD2,AL136115.3,AC084125.3,LINC00415
PREPL,ARAP2,AC004863.1,Z85994.1
SLIT2,RERG,TECTB,AP000943.1
RAD51B,CTXND1,DMD-AS3,CCL1
JAKMIP2-AS1,AF131215.6,AC007298.1,AP001198.2
MRPL51,AL354743.2,AC008737.1,AL356275.1
SYNCRIP,LINC01695,KRT39,LINC01774
VWC2L,AC098868.1,AC026202.3,AC092810.4
ZYX,AC008938.1,AC003035.1,AC243829.5
ADNP2,ADD3,HES2,CCL14
RALGAPB,STK32A,AC007036.1,TBC1D3F
TACC2,AC021134.2,TBC1D3B,AC091832.1
WDR70,TBX21,ATP8B2,AL034380.1
HUWE1,LINC02647,APOBEC3H,CXorf65
RHEB,RERGL,AL158151.3,AC090502.2
TCF20,CRYBG2,POU5F1,LINC02079
CUTA,TMEM74,PLAGL2,AL353152.1
MOSMO,AC093903.1,AP005271.1,CHP2
POR,AC107982.2,SPIN4-AS1,AP001120.2
ZNF518A,AP005242.1,AC002331.1,AP001120.1
ZNHIT6,ZSWIM1,AC097467.3,AC135068.3
EIF5B,ZP3,AL590235.1,AC025244.2
PPIG,AC025576.3,THEMIS2,IL20
F3,PDZD3,AC005746.2,SSX2
LINC02296,LINC00343,LINC02456,AC106875.2
AC010319.3,AC078929.1,AC100793.3,AL138885.2
AC006148.1,TDRD12,COL4A5,MYOD1
OTUD6B-AS1,AL035706.1,ARHGAP23,OR52N2
AP003064.2,CECR3,TYW5,AC068733.1
KDM4C,AC005909.2,AC022217.3,LILRB1-AS1
NPIPA1,AC008026.3,HELZ2,AC087885.1
AC012459.1,SNTB1,AMMECR1L,SCYGR5
DDX52,AC240565.1,EPHA1,AP005380.1
AC114763.1,AC005476.2,NMI,IGLV7-46
NDUFA13,AC004597.1,AC145423.3,IGLV5-45
HDAC2-AS2,AC125437.1,AC009365.1,AC025187.1
AL031428.1,LHX5-AS1,CEBPB-AS1,LINC01906
GLIPR1,AP1G2,AC130352.1,SIT1
ATRAID,DLK1,IL26,LINC01043
UTP20,ARHGEF16,AC009908.1,LINC01892
GET1,AL008725.1,VLDLR,SPANXD
MIR2052HG,SFT2D2,DSC1,VWC2L-IT1
ALG5,REPS2,AC025287.4,OR2J1
TOM1L2,AC092958.4,MMS19,PISRT1
RAD23B,AC117944.1,SIN3A,NKX2-6
ATL2,PHLDB2,CARD16,SPANXB1
AL158152.1,AC016747.2,SKI,LINC01957
JRKL,KIF16B,SMIM12,AC104793.1
AP002370.2,ORC6,LRP4-AS1,ERVV-1
GSDMC,AC009102.1,NLRP8,AC138466.1
PDP1,LRAT,AIPL1,AL359382.2
DDX46,TMEM71,KARS,CD1A
SEC31A,TBC1D9,TYMS,TRAV38-2DV8
AL391840.3,PLA1A,C12orf60,OR6C2
KCNIP4,NAPB,AL023882.1,STATH
LNX1,FOXM1,KIAA0100,AC020897.1
EDNRB,RP1,TMA16,AL357514.1
AC134312.5,PTTG1,TEX10,AC241644.1
U2SURP,FUT7,DCAF4L2,AC004477.2
CCDC136,AL159156.1,ZNF672,BX664730.1
U2AF1,IKBIP,BAG5,AC114798.1
ZBTB1,AGA,AC104248.1,AL590422.1
CCDC148-AS1,TRIM56,LINC00210,AL358393.1
UXS1,AC122707.1,TBC1D22A-AS1,AC044893.2
TMEM199,USP18,AL133396.2,LINC01149
BVES,PSORS1C1,AC025822.1,AC016987.2
LINC00630,CDK6,TRMT6,AC012409.1
EIF1AD,AL133375.1,AC080005.1,ARHGEF7-AS1
AC093879.1,AC006387.1,LINC01431,CCDC182
MTMR6,AL162719.1,AL354813.1,AC109464.1
AC016745.2,LCK,ZNF195,BX005040.3
FBXO30,TMEM229B,MRTFA-AS1,AC125421.2
EMC2,PYY,ZFP92,LRRC3-DT
PI4K2B,AL359632.1,SC5D,AC002076.1
RUBCN,LIN54,AC008870.4,BNC2-AS1
DBX2,AL157400.2,KIRREL3,AC087878.1
TAPT1-AS1,NAT1,COX7A2L,TRAV4
LIN7C,AL513323.1,SLC24A5,AC003992.1
CCKAR,IPPK,GRK4,AL022067.1
TMEM63C,KLHL4,AC138028.6,LINC01953
CHERP,NCR3,PTPN7,AC005008.2
MYO10,CCDC177,TAS2R10,AC008549.1
INPP1,AL021877.2,AC004241.1,HIST1H3G
STX6,LILRA5,AC103876.1,AC117569.1
MS4A15,LINC02513,PRKAA1,AC102797.1
FOXD4L6,LINC00494,LINC01531,LINC02683
AC123777.1,AL109627.1,BECN1,AJ003147.1
AL133368.2,AC106743.1,LAMTOR5-AS1,AC012615.4
AC063979.2,AC090559.1,AP000282.1,AL023584.1
PMVK,AC124804.1,RASL10A,AC092623.1
ZC3H13,TAS1R2,TXNRD2,AL133351.2
AC011997.1,MIR1-1HG-AS1,PTRH1,AL583722.3
LRPPRC,AC091544.2,RFFL,PICSAR
PODN,FCRL1,LINC01447,AC107391.1
HERPUD2,AL353593.2,NXF5,DANT1
G2E3-AS1,AC109630.1,GOT2,LINC02782
PPP2R1B,GBP6,AC040904.1,SETSIP
GTF2H2C,AC012254.3,GXYLT2,AC236972.4
RNASET2,AC091614.1,MED19,AC136352.3
TXN2,HIGD2B,AC100797.5,AC011389.2
DKC1,LINC02814,LINC02262,LINC00445
TSHZ2,EGFR-AS1,XKR3,AC068544.2
TRAK1,GSTM1,MAL,AC254633.1
KIN,OR10G3,CASC19,AC103833.2
ANKRD10,HIVEP1,AC068228.3,AC091962.1
AAMDC,AC093791.1,NARF-IT1,OSR2
ZNF692,AC096576.3,AC068725.1,AC009487.1
FGFR1,DRD2,SENP6,AC104088.2
FBXO28,AC107909.1,PROSER3,AL928921.1
RPS6KC1,AC016995.1,AC020928.2,AP006748.1
TMSB4X,CLEC1A,SPIC,AC136475.3
MPHOSPH6,CLEC4G,AC023302.2,AC138024.1
GUK1,LINC00842,ZNF845,TRAV5
CTBP1,MYL9,SEMA3F-AS1,AC120498.10
USP3,ELK3,AC116611.1,AL096677.2
TDRD3,AC011461.1,AC084782.3,AC008662.2
PTPRA,AL357522.1,AC078993.1,LINC01034
RUVBL2,FAM193A,AC105094.1,TMOD4
POT1,AC121320.1,AC093675.2,GCSAM
VPS53,C2-AS1,LINC00896,AC244035.2
GLG1,PHACTR3,AL133370.1,FAM138D
LONP2,AC074254.2,RAB43,AC011995.1
AFF2,AC026401.1,TGFBR3L,AL512649.2
KEAP1,AC016769.6,LIG3,FRG2
AL139815.1,AC010336.6,RNASE1,AL139420.2
TBX3,PDCD4,GHRL,CCDC201
SMARCC2,LINC01091,ZMYM2,AL035250.2
FAM160B1,AC092301.1,AC244517.11,OVCA2
TCHP,ZNF503-AS1,MTRES1,AC018511.1
ZNF138,LINC00841,INA,SPRR2E
PCP4L1,ANKRD45,AC008764.6,AC148477.4
AC060780.1,AC079414.1,LRPPRC,AC097381.2
SLC25A32,AP000753.1,LRRC42,AC116903.1
PTP4A2,LINC01985,FAM87B,LINC00261
ISCU,AC093801.1,EDEM1,LINC00656
UTP4,TRIM71,AL021918.3,AC079310.1
ZC3H12C,U2AF1L5,AL606534.2,OR10G8
TMEM170B,CADM2-AS1,AL117381.1,AL138957.1
LINC01588,PDE8A,AC026894.1,AC092819.2
ZFAND4,AC024145.1,AC092435.1,LINC02825
RNF111,AC099518.4,AC068385.1,AC090286.1
ANXA8,DGCR11,ABAT,AC079313.1
ERH,IDI2,CFAP36,KIRREL3-AS3
TOMM20,BRCA2,FGF9,AC099328.2
GTF2A2,ZNF568,DLG5,ANK3-DT
AC105046.1,SDK1,AL356740.2,LINC01005
SORT1,ZNF521,FAM47E,LINC01093
ACTN4,ASPH,AC131568.1,AC008750.1
C11orf68,BTN2A2,AC020637.1,AP000997.2
SIRPA,LINC01090,AL731553.1,HOXA10
SPOCD1,AC016382.1,ATP6V0A2,AL161644.1
PDCD7,ZNRF4,HOMER3,AC087463.2
SIRT2,SPINT1-AS1,CYP2E1,LINC01851
CISD1,AC011139.1,AL121721.1,AL590369.1
MAST4,AL662884.1,AC092468.1,AL160286.3
RNGTT,LINC02778,AC171558.1,AC245519.2
TMF1,AC106772.2,ZSCAN10,FNDC1-IT1
ACBD6,OR52A5,BPIFA2,IGKV1OR2-108
DAAM1,FCRL4,AC020907.3,AL606970.2
SLAIN2,AL133330.1,AP006565.1,AC092805.1
ARL6IP5,NADK2-AS1,AC020915.1,AF067845.4
PLAAT1,SLC25A47,AC083964.1,OR52B2
RPA3,FAM230G,AC091939.1,LHX3
CBWD2,OR7G2,CASS4,CTRB2
CRLF1,MIR548XHG,KIRREL2,LINC00567
SAP30,BRIP1,C5orf67,PRAMEF6
REPS1,KDM2A,POLG,LINC01345
TCIRG1,USP32,FAM71E1,KIR3DL1
CPQ,PCDHA6,CLEC5A,AL358876.2
RAB27A,AGPAT5,CHI3L1,AC107958.3
YWHAZ,BCL11A,GRID1-AS1,AC010551.1
PDLIM3,AC012405.1,PIFO,KIR2DL1
SOX8,AC091196.1,SAR1A,AC008060.5
CNRIP1,EFEMP1,IGSF9,TEX36-AS1
SLC35F5,TMEM269,ADD2,AP006219.2
AL713852.1,LINC00636,AC011505.1,OR2T27
NCBP3,ARHGAP6,AC073896.4,LINC01262
FAM91A1,SIPA1L1,AL161652.1,AL161640.2
MS4A8,PPIP5K1,AL445489.1,TTTY22
RHPN1-AS1,Z97192.1,AL359771.1,AC007991.4
PLAC4,AP003692.1,SP6,TGFB3-AS1
LINC01734,LINC00635,AC095030.1,MAGEA4
MYSM1,IL31RA,AC119403.1,LINC02132
SLC35D1,DLEC1,AC108935.1,AC013733.1
TOMM20L,AL591167.1,AL133230.1,AC012653.2
SVBP,P2RY13,NEURL1,PAGE1
SLC17A5,AC131254.1,PEX13,LIPC-AS1
FAF1,CACNG6,ENOX2,AL161663.2
TTC21B-AS1,AP001531.1,AC106894.1,AL583859.1
MRPL44,AP003774.2,UMODL1-AS1,MYMX
DYNLT1,AC106037.2,AP003393.1,IFNL2
MXI1,LINC00923,AL121845.1,LINC01048
FABP7,MTFR2,IFFO2,AL008721.1
RIN2,CPA2,AC020917.3,AC132217.2
FAM118B,AC096992.3,AC017002.6,AP001271.1
WDR19,TMTC1,INSYN2A,AP002761.1
PIGT,FCER1G,RIMKLA,OR1Q1
PET117,SCARNA9,AL157700.1,OR1L4
EXTL1,AC007679.1,CCR1,AL121885.1
GYS2,HENMT1,LINC01309,AL365440.2
PARG,GOLT1A,PKP3,AL606490.3
BAD,AC068196.1,RDM1,KLK8
OSTM1,SHOC1,PTP4A3,AC091564.6
SECISBP2L,AC130404.1,RBMX,OR14A16
MAGOH,TRIM59,ZFP28,LINC02448
FOXRED1,BX664615.2,GRHL3,LINC02559
AZU1,NFIL3,MIR381HG,TRIM43
DCXR,BPIFC,LINC00397,LINC01519
TFDP2,AC004477.3,PSMF1,AC026782.2
AP1B1,VCAM1,AC008267.5,AP002008.3
AL109933.5,MAML3,AC002465.2,AL157831.2
IREB2,SLC17A8,AC083862.2,KLHDC7B
C1orf21,SCAF8,PRR5,AC007601.2
RUFY2,MIMT1,C19orf67,AC121338.2
ZNF107,AP005273.1,AP000757.2,ZNF705D
AC026780.1,AC097451.1,ZNF266,AC004674.1
CSMD2,AC007278.2,CNTN4-AS1,AC011396.3
ZNF471,AC020637.1,RIOK2,OR1N2
CSMD1,CHRNA3,AL591002.1,AC084781.1
PSPH,AC010198.2,CARMN,AC023787.3
CISD2,AC008403.2,AC092835.1,LINC01365
SOD2,CRISP1,AC073172.1,IGHD
POU2F1,ZNF318,BCL7B,AC113423.1
OTOGL,AC139720.1,AC009137.1,AL157813.2
CUL5,ARHGAP17,LINC01107,AC008734.1
ZNF451-AS1,BTBD7,MLANA,AC110716.1
DNAJB5,AP001604.1,AL589787.2,AC010186.1
CLDN1,LINC01393,UBN1,AL162727.1
KIAA1549,Z97056.2,AC138474.1,LINC01626
ANKRD7,CYP2C8,MFSD9,AL359380.1
AL109824.1,AC011029.1,NPY5R,LINC00524
SLMAP,DOT1L,NUCKS1,AL606970.1
MRPL38,AL445123.2,AC009152.3,TRIM64B
TACC1,GALNT16,CRYBG1,AC124861.3
FOXG1,AC004158.1,LINC02427,AC010319.5
CENPC,AP000320.1,FOXRED2,AL355337.1
FAM8A1,SLC8A3,TVP23B,AP003471.1
MAP9,AC097103.1,AC104564.5,AP000961.1
LRRTM4,AC090338.1,AC005899.5,AL121612.1
HOXB2,AL360181.4,PRPF4,BOD1L2
AL355578.1,AC005162.1,ABCF1,TCTEX1D4
FBXO42,AC025437.3,MOB3C,TMEM225
CEP162,AL683807.2,DHX37,AL133493.2
PXK,AC009494.2,AC091133.1,SSX4
CTNNA1,U82671.1,AL133390.1,AL035541.1
KPNA4,AC009081.1,LINC01118,AL354984.1
ARFIP2,KRTAP5-1,SRA1,AC008406.3
RUVBL1,AC090617.2,SGTA,FRMPD4-AS1
FAM204A,LINC01646,ARMC1,AC091820.1
SNX16,AP005482.2,TIGD5,AC116035.1
PPFIA2,AC012485.2,CHD4,UBD
ZNF330,AC136616.1,OR2A12,AC140847.1
CBLB,CST9,AC015983.2,AC138420.1
ERBIN,AC023669.1,DLGAP5,AC114488.1
AC008739.1,SPACA3,AC118553.1,SCGB2A1
KIF3C,SPON2,AL138820.1,AP002856.1
DNAJC3-DT,POU5F2,AC009065.2,OR4K2
AC106801.1,AC025423.1,AP001554.1,AL353572.3
LAMP1,LINC01278,EPHB1,AL359987.1
HDAC2,AC007923.4,RGR,NEUROG1
CKAP5,SLN,PPAN,AC008641.1
TDG,PAK1,DPH1,AC061709.2
IRX3,SLC26A1,NCEH1,AC115099.1
NBPF1,AL691420.1,AC092068.3,LINC02368
TOR1AIP2,AGBL2,AL354794.1,AC100791.2
WFDC1,TMEM232,FSIP2-AS2,OR8J3
NMT1,ARID1B,AC020913.3,AC097518.1
ATG4B,DIO2-AS1,AC005736.2,AC091027.3
ASB8,TANK,PTPRN2,NPY4R
C5orf51,GRIP1,NHLH2,KCNK16
ATF6,A2M,VWA2,AC106742.1
NPHS1,COL1A2,LINC01054,AC007308.1
WARS2-AS1,AC005220.1,AC007218.1,AC007333.1
ERV3-1,CRPPA,KIAA0930,WFDC5
NBDY,MED12L,AC117500.1,SPINT3
ARCN1,PIP4K2A,THOC1,AC116025.2
R3HDM1,ZNF385D-AS1,BACH1-IT3,MAFA-AS1
TYW3,AFMID,LINC00599,FGG
LGI2,AC017076.1,AC022558.3,AC097467.1
AC100793.2,THBS2,TTLL12,AC012055.1
DENND5A,LINC01250,ASTN2-AS1,AC023824.5
NUP98,UNC79,RASD2,AL133304.1
SF3B2,LNCSRLR,AC004034.1,LINC02727
PPP2R5A,AKAIN1,THBS3,AC099786.1
WDR48,LINC01584,AC092802.2,AL161457.1
XPO7,AC010092.1,OSER1,AL445933.2
AC010722.1,DAND5,EPCAM-DT,AC018558.1
AC104827.1,MAP3K8,CATSPERB,AC093904.3
GDF6,AL691520.1,AC100835.1,LINC01391
LERFS,LINC01141,DHCR24,AC092580.2
PLCB1,AC244131.2,KPNA4,PAGE4
SPEN,ZNF846,NFIA-AS1,AC009088.3
RPRM,AL110292.1,AC114311.1,AC004415.1
AC036214.1,STOML3,NUP188,AC093627.6
PIGP,NEB,ASXL2,LINC02655
SDCBP2,BFSP2,AC005064.1,AL391415.1
UBE2E3,AC132803.1,DIP2A-IT1,GPR89B
SPOCK2,AC103853.1,AL049647.1,ANXA3
XRCC6,AC107973.1,AL357140.4,TNFAIP8
IDH2,AC124290.1,RPAIN,AC097358.2
ARHGDIG,AC097491.1,KIAA0087,CCL17
ROCK1,AC011363.1,CEBPB,AC242988.1
FGD5-AS1,LINC01203,AL121581.2,DPEP2
SPRYD7,TMSB15B-AS1,AC095059.1,AC118469.2
PSD2,AL512641.1,ATP11A,SERINC2
UBA3,FGF10,AC015871.1,CD74
ASNSD1,KIF9-AS1,AC138331.1,AL136169.1
CEP78,CWH43,PPP1R3A,DEDD2
LINC02506,AC132219.1,WDR11,KRT10
EPB41L5,LINC02242,PIK3CG,LINC00921
EPC1,DUBR,ZSCAN25,CCNB3
KCNJ9,USH2A,CD27,LINC01388
ZNF24,AC115837.2,APOLD1,AC013724.1
TESK2,AC099535.2,AC006013.1,AL512603.2
PHF10,SIPA1L3,AC090802.1,CHST14
RAB21,AL009176.1,AC018557.1,UPRT
RNASE6,COLEC10,MGA,PPP1CA
PTH2R,HLA-DPB1,LINC02309,LINC01891
EPM2AIP1,CALB2,UBE2Q2,MAPK7
HDHD2,AC006445.3,MRPL20-AS1,CU634019.1
SLC25A1,AC015795.1,LINC00504,PBLD
AGT,IL21R,DBF4B,STX18-AS1
AC138649.1,SLC7A11,PACC1,TMEM60
CACNA1E,RANBP17,ENTPD7,LINC02595
AUP1,CAMTA1-IT1,AL732314.6,AC016405.2
AL136456.1,SMAD5-AS1,GAR1,PPP1R3G
ITGA4,LINC02740,ANP32B,DCST1
MKLN1,CHSY1,LINC01924,LRRC45
MYNN,CBL,CD55,LCT
KLF15,GSG1,AC127502.2,AC114401.1
CHST10,AC007879.3,AC005899.8,CSF3
LINC00517,AC008443.8,CASP2,AC026108.1
TIPARP,AC092168.3,ENO4,MORN3
TBRG1,LINC01271,CYP1A1,BATF
RIT2,LINC02104,AL844908.2,AC090578.1
SLC25A5,AC092723.5,AL451105.2,ATP6AP1
POLR2L,AL160410.1,AC093426.1,MATN1
RIPPLY2,AC011899.4,SH2D7,AL162426.1
MAP7D1,PRB4,ACTR2,NLRP2B
LYPD6,AL353612.1,MRAP,AC112496.1
AC112196.1,AP000290.1,NPIPB12,AC024933.1
FABP5,AC106872.12,DGUOK-AS1,RELA-DT
COP1,AC011498.3,AC067863.1,ZFPM2
WASF3,AC095032.2,AC068282.2,AC093788.1
AC027698.1,AC108025.1,AP000944.6,C20orf173
SNRPF,DSCR8,FAM230C,UTS2B
RUSC1,AL135908.1,LINC00244,AC062037.3
AC022903.2,PRKAB2,MRGPRF-AS1,SLC25A5
AC025918.1,LINC00682,SERPIND1,PLPP6
NFE2,KIAA1549L,AC023449.2,SLC3A2
LINC02181,TRPM2-AS,AC036108.2,SNAP25-AS1
AC119424.1,AC021180.1,MMP2-AS1,AC004801.6
GNPAT,AL132639.3,SMNDC1,AC009163.7
GRIK1-AS1,GATA5,AC093535.1,KCNS1
PRKCSH,CRYGC,ZFP3,SEC14L5
AL137140.1,AL133553.2,GTF2IRD2,MYCL
FNBP1,AC009498.1,LINC01666,CENPVL3
AC007391.3,HIST1H2BO,USH1C,CFAP43
ACACA,AL137800.1,HM13-AS1,AC007179.1
SPTLC2,LINC00705,SLC25A25-AS1,KRT20
CCNL1,AL360169.1,AL031595.3,AC005041.3
AL161772.1,EBLN1,CSTF1,LINC02037
PTEN,OR10A6,BX322557.1,AC099518.6
PKM,NTF4,AC013437.1,AL596330.1
SPRY1,MIR1302-2HG,TRUB2,SLC35B2
AGAP3,L34079.3,RFT1,TMEM143
PEX12,AC018695.8,STARD13-AS,SIX4
INTS12,AC092944.3,AC007218.3,RBM20
AC010894.3,AC100872.2,C2CD4C,ST14
CEBPZ,AC016751.1,AC108448.3,AC027251.1
CCDC3,HIST1H4I,AC127024.2,AC004448.2
NELFE,AC090506.1,PELP1,AC010722.1
LMTK2,NKX2-5,GJB6,AC009158.1
CPB2-AS1,AC079075.1,HCAR1,FABP9
UGDH,AC004590.1,GPR87,OLR1
NUDT11,CGB7,PHYHD1,B4GALT1-AS1
TRMT1L,IGHA1,AL049748.1,AC051618.1
TSPAN6,AC104758.4,AC130651.1,AC108134.4
KCNS3,AC039056.1,KCTD3,C16orf86
AC005532.1,DIO3,TXNDC2,AC005998.1
AL162411.1,AC097110.1,COL28A1,ALG6
AC025682.1,AC010776.3,RASGEF1A,AC106782.5
PPP3CB,AC007686.5,AL080312.2,AC004408.1
STK40,ISX,AL137847.1,SPDYC
AURKAIP1,AC090877.2,LINC00520,AL589642.2
RAB6A,AL713998.4,TEX12,AP000547.4
PSMD6,TEX28,KCNH7,AC022168.1
SLC6A3,CCL19,BCCIP,LINC02554
FZD3,GOLGA8G,SLCO5A1,AC128709.2
LINC01579,AC068633.2,TMEM53,AL096869.1
SFSWAP,AC024581.1,AC099811.5,AL137785.1
FSD1,BHLHA9,MORF4L2-AS1,HSFY1
GNA13,AL391069.1,ADI1,AC006517.2
DMXL2,AC018931.1,ALDH1L1-AS2,LINC01972
VPS54,AC090227.3,AL450442.1,AP003068.1
